period,tsin_id,sku,product_title,average_selling_price,success_fee,fulfilment_fee,total_claim_value,opening_balance,shipment_received,returns_received_into_goodstock,lost_in_transit_returns_found,other_inflow,total_inflow,shipped_to_customer,removal_orders_collected,removal_orders_disposed,other_outflow,total_outflow,closing_balance,stock_in_transit,removal_orders_awaiting_collection_or_being_processed,return_removal_orders_collected,returns_removal_order_disposed
The recon month in the format YYYYMM.,Takealot's unique product identifier.,Stock Keeping Unit - your internal product identifier.,The product title as shown on the product display page.,An average of your selling price for the last 3 months. This is the selling price used to calculate any losses owed to you.,"The success fee covers the referral fee, transactional costs, customer support, and platform support. It is calculated as percentage of your average selling price and used to calculate any losses owed to you. This amount is deducted from your claim when you are paid for losses owed to you.",The fulfilment fee for the product based on the fulfilment fee rate and product dimensions/weight at the point this report was generated. It is deducted from your payout based on the average selling price of the product when you are paid for losses owed to you.,"The amount you need to include on your invoice to Takealot to claim for lost stock. It is calculated by taking the average_selling price of an item, subtracting both the success_fee and the fulfillment_fee, and then multiplying the result by the other_outflow value. This final figure is what you will charge Takealot.","Total qty in all of Takealot's warehouses at the beginning of the period. This includes the qty buyable on takealot.com, being prepared for customers, in a receiving process into a Takealot warehouse or in a removal order before it is collected/disposed. It excludes any stock that has arrived at a Takealot warehouse, but has yet to be received into our system.",Qty received via shipments or is in the process of being received at a Takealot warehouse.,Qty received via returned stock that has been evaluated and put back into buyable stock.,Qty received back into the Takealot warehouses that were previously thought to be Lost in Transit.,Other increases in the period (e.g. stock found).,Total increase to the qty in Takealot's warehouses during the period. This is the sum of all inflow columns.,Qty shipped to customers in the period.,Qty collected by you in the period for good stock removal orders.,Qty prepared for you for good stock removal orders that has been disposed in the period due to non collection by you as per the seller T's&C's.,Other decreases in the period (e.g. stock lost). Please refer to the Seller Portal Knowledge base for more information on how to claim for stock losses.,Total decrease to the qty in Takealot's warehouses during the period. This is a sum of all outflow columns.,"Total qty in all of Takealot's warehouses at the end of the period. This includes the qty buyable on takealot.com, being prepared for customers, in a receiving process into a Takealot warehouse or in a removal order before it is collected/disposed. It excludes any stock that has arrived at a Takealot warehouse, but has yet to be received into our system.",Total qty in transit between Takealot warehouses.,Qty requested and prepared for removal orders submitted or awaiting collection by you. This does not include bad stock removal orders.,Qty collected by you in the period for bad stock removal orders,Qty prepared for bad stock removal orders that has been disposed in the period due to non collection by you as per the seller T's&C's.
202408,74469305,c70m150-b19-9,380ml Portable Juicer Blender 6 Blades Rechargeable - Blue,155,17.83,63.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,74470773,~C10-m80-~2 f26-,Swim Cap Silicone - Red - Unisex,115,19.84,48.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,74471907,c190m290c98-2,Electric Spin Scrubber Surface Cleaner,444.5,40.89,23,0,0,3,0,0,0,3,2,0,0,0,2,1,0,0,0,0
202408,74490364,C220M310*,Portable 1080P USB 3.0 To HDMI VGA Adapter-Black,407,32.76,48.3,0,4,0,0,0,2,2,0,0,0,0,0,6,0,0,0,0
202408,74550207,~c70-M150_!1,Kids Make Up Set,227.27,31.36,48.3,0,2,9,0,0,0,9,5,0,0,0,5,6,0,0,0,0
202408,74553940,C290M400,Outdoor Solar Powered  Security Alarm Lamp With Motion Detector -Q-A223,470.71,54.13,48.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,74554147,!Cc55-m125%1,Ultrasonic Aroma Air Humidifier With Color Changing Led Light,170,21.51,48.3,100.2,4,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0
202408,74628741,c290m370#11,Cutlery Set 24 Piece Gold & Black Square Handle,650,112.13,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,74629580,c245m390>>3,Solar Pest Repeller With PIR Motion Sensor,395,45.43,48.3,0,11,0,0,0,0,0,0,3,0,0,3,8,0,7,0,0
202408,74637896,C45-m115^&,Flameless Candles Battery Operated LED Candle Sets With Remote Control,160,27.6,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202408,74691598,C20M90#1,Stainless Steel Garlic Crusher,138,23.81,48.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,74712345,c75m155-1-6,Collapsible 10L Multi-Purpose Bucket,220,20.24,23,0,6,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0
202408,74712798,.C100M180-3,Mini HD Kids Digital Camera With 2.0 Inch Screen - Pink,265,36.57,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,74715436,~c30-m100-~!,6 Shot Glass Dispenser And Holder Liquor Dispenser for Home Party - Blue,140,24.15,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,74750734,~c95-m175_(*,Garden Hose Pipe 15m with Fittings,235,37.84,48.3,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
202408,74757420,c195m295-1,Solar Alarm Lamp Remote Controller Q-L911C,350,40.25,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,74816046,C230-M340,Dual IDE SATA HDD Docking Station,455.67,62.88,48.3,0,3,1,0,0,0,1,2,0,0,0,2,2,0,0,0,0
202408,74862215,C500M660--1,Solar Alarm Lamp Outdoor PIR Motion Sensor 4 Piece,720,82.8,48.3,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
202408,74863281,C230-M340-1,Multi-Function HDD Docking Station SATA Hard Disk Base,416.25,47.87,48.3,0,0,6,0,0,0,6,4,0,0,0,4,2,0,0,0,0
202408,74919397,C140M220*6,Kida ATM Password Finger Print Bank Blue - Pink / White - 8-9 years 6-12 years,270,37.26,48.3,0,5,0,0,0,0,0,0,4,0,0,4,1,0,1,0,0
202408,74962201,C320M440--3,Bicycle Popcorn machine,696,80.04,63.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,74967240,%#c35-m105_+!,"Portable Smoothie Blender, Juicer Food Processor USB Rechargeable - Green",155,17.83,63.25,0,3,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0
202408,74967241,c70m150-b19-8,"Portable Smoothie Blender, Juicer Food Processor USB Rechargeable - Blue",161.43,18.56,63.25,0,6,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0
202408,74967243,~C*35-m105^%,"Portable Smoothie Blender, Juicer Food Processor USB Rechargeable - Pink",200,23,63.25,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
202408,74969865,C90-M140#,Dry Food Dispenser Cereal Container Storage Set (Black),285.5,49.25,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,75040932,~c150-m240-!`,Non- Stick Versatile Frying Pan - 7 Cups,290,50.03,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,75042311,~c220-m330_!`,Children's Toilet Baby Folding Potty Training Seat-Pink,400,64.4,34.5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,75042856,~c230-m340(_),LED Digital Calendar Wall Clock With Temperature Display,400,69,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,75043722,~%c230-340-=~^&,LED Digital Calendar Wall Clock with Temperature Display - Red,400,69,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
202408,75049355,c110m180-1--1,Smart Wine and Corkscrew Opener,270,46.58,48.3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
202408,75092622,C160M250//C98*1,150mm Detachable Stainless Steel Manual Pasta Machine,313.55,36.06,63.25,0,4,3,0,0,0,3,5,0,0,0,5,2,0,0,1,0
202408,75093909,C100-M180#0*,Cute Kids Camera with Video Capabilities - Includes a 32GB Memory Card - Powder Blue,287,39.61,48.3,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0
202408,75093911,C100-M180#0****,Cute Kids Camera with Video Capabilities - Includes a 32GB Memory Card - Mint Green,287,39.61,48.3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0
202408,75096596,c220m330*^0,Automatic 90W Vacuum Sealing Machine,380,43.7,63.25,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
202408,75100977,9902157167555,DH - Ice-Cream Tent House With 50 Balls,350,56.35,34.5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,75139101,c205m305-1,Xbox - One Wired Controller Video Game Q-T14,426.67,49.07,48.3,0,3,4,0,0,0,4,3,0,0,0,3,4,0,0,0,0
202408,75144727,c15--m85-1,Flexible Grabber Claw,180,22.77,48.3,108.93,1,2,0,0,0,2,1,0,0,1,2,1,0,0,0,0
202408,75147442,c140m230*3,Leg Ramp,252,43.47,48.3,0,2,1,0,0,0,1,1,0,0,0,1,2,0,2,0,0
202408,75147914,~c125-m215~1,Maisonware Mini Portable USB Desktop Air Conditioner,270,31.05,63.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75194007,~c30-m100*(,Bar Liquor Shot Pourer for 6,140,24.15,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75201616,-c120m210>1-,"Candy Dish, Rotating Snack Tray, Double-Deck Snack -Pink",260,41.86,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75202281,-c-120--m210-1,Aquarium Wave Maker 15W Circulation Pump,330,37.95,34.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,75202544,c270m370#6,Stainless Steel Cutlery Set Dinnerware 24 Pieces - White,429,74,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75202553,c200m300-2>>,Shoulder Body Back Massager Car/Home Massage Machine,350,44.28,48.3,514.85,12,0,0,0,0,0,0,10,0,2,12,0,0,0,0,0
202408,75208088,c110m190---5,Safe Slicer 5 In 1 Vegetable Slicer,370,63.83,48.3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
202408,75249826,c45-m115-.--12-2,Waist Training Corset Slimming Belt - Pink - M Women,189,32.6,48.3,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
202408,75249827,c45-m115-.--12-4,Waist Training Corset Slimming Belt - Pink - L Women,175.78,30.32,48.3,97.16,3,8,0,0,0,8,6,0,0,1,7,4,0,0,0,0
202408,75249828,c45-m115-.--12-5,Waist Training Corset Slimming Belt - Pink - XL Women,184.25,31.78,48.3,0,1,2,0,0,0,2,1,0,0,0,1,2,0,1,0,0
202408,75249829,c45-m115-.--12-6,Waist Training Corset Slimming Belt - Pink - 2XL Women,189,32.6,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,75249830,c45-m115-.--12-7,Waist Training Corset Slimming Belt - Pink - 3XL Women,189,32.6,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75250318,c100-m180-dra,Spice Jars - Set of 3,300,51.75,48.3,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0
202408,75252196,!C75-m155*****,Clock - Vintage Style - Alarm Clock - Desk Clock - Light Pink,210,36.23,48.3,0,0,7,0,0,0,7,5,0,0,0,5,2,0,0,0,0
202408,75252988,c100m*180,Elephant Plush pillow - Elephant Plush pillow (Grey) - 0 - 2 months,248,39.93,34.5,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0
202408,75254095,c195m290**-1,Vibro Shape Slimming Belt-IGIA,340.89,39.2,34.5,0,3,4,0,0,1,5,6,0,0,0,6,2,0,0,0,0
202408,75254834,C80M150*1,Salt and Pepper Grinder,210,36.23,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75258590,c150m290-1-,Mini Car Vacuum Cleaner,350,40.25,63.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75302736,~C30-m100-~#@23,Waist Training Corset Double Strap and Zip Waist Shaper Black Waist Trainer - Black - Unisex M,160,27.6,48.3,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
202408,75303412,c135m225-b44/B52,Motion Lava Lamp - Red,292.71,50.49,48.3,0,3,4,0,0,0,4,5,0,0,0,5,2,0,0,0,0
202408,75303628,C87-M160#2,Brand new replacement 90W Charger for HP Laptop,220,25.3,48.3,0,0,2,2,0,0,4,1,0,0,0,1,3,0,0,0,0
202408,75305709,c280m400**#,Folding Baby Bath for Newborn Baby Tub with Thermometer - Pink,399,64.24,34.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75307366,c58-m130-1,Couch Cover - Single,189,21.74,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75307821,~*c230-m340-~#,Digital Wall Clock with Calander,400,69,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75308599,c245m390>>1,Solar Pest Repeller NY-2002,412.13,56.87,48.3,0,9,0,0,0,0,0,0,4,0,0,4,5,0,5,0,0
202408,75310385,c280m400/c104,Stand & Work Adjustable Laptop Desk With Mountable Mouse Tray,450,72.45,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
202408,75312777,c65m145-10,Waist Twisting & Healthy Massage Disc Fitness Figure Trimmer,200,29.9,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
202408,75359374,c280m400#DNS,24 Piece Stainless Steel Cutlery Set - Black & Gold,420,72.45,48.3,0,4,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0
202408,75363128,c235m345-6,Set of 3 Clear Glass Storage Jars with Bamboo Lids,485,83.66,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,75370225,c150m240><><4,Professional Facial Steamer BY-1078 - Purple,280,38.64,34.5,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,75370992,9902156820895,"Set of 3 Sugar, Tea, and Coffee Round Glass Jar Container Stainless Steel - Silver",270,46.58,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75373183,c40m110.,Elastic Triangle Non-Slip Bed Sheet Holder Straps - 4Packs,180,31.05,48.3,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
202408,75407570,c80m160-f11,Stainless Steel Sink Colander Rectangular Drain Strainer - Silver - 37 cm,213,36.74,48.3,0,2,3,0,0,0,3,2,0,0,0,2,3,0,0,0,0
202408,75410632,C90M170-1-1B44,Digital Food Thermometer - 3Packs,248.33,42.84,48.3,0,3,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0
202408,75411127,c160m250.-1,4PCS 100 LED Solar Powered PIR Wall Light With Motion Sensor-CL-100,290,33.35,63.25,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0
202408,75411611,c330m440/b52--1dns,Safety Bed Lattice Railing – Classic - For Toddlers (Pink),581.43,93.61,34.5,0,9,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0
202408,75415142,c120m210..->c104,Roadside Emergency Kit (All you need for your car),360,41.4,48.3,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
202408,75416552,-~C300-420--m-3b44,Studio Recording Microphone Kit With V8 Sound Card,533.33,73.6,48.3,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
202408,75417138,c54m124-bella-1,Stainless Steel Potato Masher,176.67,30.48,48.3,97.89,19,2,0,0,0,2,4,0,0,1,5,16,0,0,0,0
202408,75418778,c60-m140-1*@14,Petal-Shape Rotating Snack Box candy Tray food Organizer-Blue,208,35.88,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75458838,c54m124-bella-2,Stainless Steel Hand Held Potato Masher,227,39.16,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,75469208,c120-m210-`2,Orthopedic Design Pure Posture Seat Cushion for Office Home: Relive Pain,307.1,35.32,48.3,0,10,1,0,0,0,1,5,0,0,0,5,6,0,0,0,0
202408,75470354,c55-m120-1,USB Aroma Humidifier Diffuser with 7 Colors LED Light,200,25.3,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
202408,75470403,c210m310/c104/c98,Foldable Computer Table Adjustable Portable Laptop Desk-TableMate2,548.83,75.74,48.3,0,7,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0
202408,75518691,c185m285--1.,Set of 3 Transparent Bottle Storage Sealed Tank Cork Glass Jars,360,62.1,48.3,0,8,1,0,0,0,1,7,0,0,0,7,2,0,0,0,0
202408,75551835,C103M185--7,Multifunctional Adjustable Home Appliance Base Trolley - 3317,350,40.25,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,75606434,C199-m300-2,EcoChef 12 Piece Kitchen Utensil Set with Wooden Handle - Mint Green,334.4,57.68,48.3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
202408,75606436,c190m290/f11,EcoChef 12 Piece Kitchen Utensil Set with Wooden Handle - Black,281,48.47,48.3,0,1,3,0,0,0,3,3,0,0,0,3,1,0,0,0,0
202408,75616013,-C140M230--5,"Kids 3D printing pen with LED display. 3D doodler, Drawing printer pen - Sky Blue - 6 years",330,45.54,48.3,0,9,0,0,0,0,0,0,5,0,0,5,4,0,5,0,0
202408,75619756,c280m390--9,Adjustable Laptop Desk,550,63.25,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,75621349,c61m145.1,DH - Set Of 3 Round Springform Cake Baking Tin,195,33.64,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,75621470,c75m155-1-3DNS,Portable Collapsible Water Bucket,220,20.24,23,0,0,4,0,0,0,4,3,0,0,0,3,1,0,0,0,0
202408,75653790,C150M-240#02,Car and Home Massage Thermotherapy Pillow,288.4,33.17,34.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,75655635,c120m210*4*,Automatic Hand Sanitizer Dispenser with Infrared Sensor,380,65.55,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
202408,75666697,~c170-m270_=,Fascial Massage Gun FH-320/ 6 levels vibrations,380,56.81,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75677266,c185-/285*#11,Rotating Spice Carousel With 16 Jars For Home And Kitchen -C08-R16S,280,48.3,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,75681965,c280m390--7,Portable Adjustable Laptop Desk,550,56.93,48.3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0
202408,75684208,C110-M180*,8 Watt Mobile Phone Charging Solar Panel GD-100,230,26.45,63.25,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
202408,75689002,c140-m230--c98-2,Dmart Diamond Tester Tool,300,34.5,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75689107,!C55-M125-*,LED Ultrasonic Wood Pattern Round Shaped Oil Diffuser and Aroma Humidifier,275,34.79,48.3,0,4,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0
202408,75689716,c300m420-b19,2 in 1 Electrical Barbecue Hotpot,550,63.25,63.25,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
202408,75689788,c130m220-b19-6,Electric Balloon Pump 73005,212.5,29.33,48.3,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0
202408,75696413,c300m420----1,Replacement Acer Aspire 4741G 5742G 5800 AS10D41 AS10D51 AS10D71 Battery,508.69,58.5,48.3,0,16,22,1,0,0,23,25,0,0,0,25,14,0,1,1,0
202408,75697562,c120m210-*-1,Sherpa Oversize Wearable Blanket Jacket With Hoodie And Kangaroo Pocket,300,51.75,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75697645,~c120-m210-+~`11 c88,Gb 4 in 1 Non Sticky Pan,260,44.85,48.3,0,0,3,0,0,0,3,2,0,0,0,2,1,0,0,0,0
202408,75706184,C65M145*2,10 in 1 Baby Care Kit - Pink,175,24.15,34.5,0,7,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0
202408,75709904,~c40-m110~~,Waist Trainer Corset - Large,160,27.6,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,75711651,!c110-m190*1+-,Portable Neck Massager For Pain Relief-HX-5880,180,22.77,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,75716315,c130m220-b19-2,Electric Balloon Pump Inflator,205,28.29,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,75719634,c140-m230--c98-3,Portable Digital Diamond Gemstone Selector Tester-RN-52,298.25,34.3,48.3,215.65,5,0,0,0,0,0,2,0,0,1,3,2,0,0,0,0
202408,75722790,c120-m210-`5,Pressure Relieving Portable Seat Cushion,260,29.9,48.3,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0
202408,75739390,c140m230*.-1,Hair Removal Epilator-Rechargeable,288,33.12,34.5,220.38,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
202408,75750154,c85m165--c104,"Talking Tom Singing, Speaking, Story Teller Toy",200.65,27.69,48.3,0,7,3,0,0,0,3,2,0,0,0,2,8,0,0,0,0
202408,75834896,C480M600-1,15 Piece Stainless Steel Encapsulated Bottom Cookware Set -Polished Finish,650,112.13,48.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,75840121,c88m180-1,CL-977T Solar Monitoring Light / Lamp Dummy Camera 200w,250,43.13,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75849546,c580-m750*,Solar Motion Sensor Alarm - 4 Pack,930,106.95,63.25,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
202408,75849943,c100m180-c88-1-5,3-in-1 Non-Stick Cooking Pot / Fryer with Basket and Lid,230,39.68,48.3,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,75855390,C320M440--6,Bicycle popcorn machine,687.33,79.04,63.25,0,4,0,0,0,0,0,0,3,0,0,3,1,0,1,0,0
202408,75857928,c360-m490-1-b44,100 LED Solar Motion Wall Light - 9 Pack,600,69,63.25,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
202408,75941423,!c110-m190*1,Cervical Vertebra Physiotherapy Neck Massager GG-Q-T151,236,27.14,34.5,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,75942843,-C120M210-2,"Hoodie, Ultra Plush Blanket, One Size fit all – Black",322.14,55.57,48.3,0,4,3,0,0,0,3,1,0,0,0,1,6,0,0,0,0
202408,75943493,-C140M230--1,3D printing pen with a silicone mat and finger protectors - Sky Bue,300,41.4,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75957616,c200m300*1*,Outdoor charging waterproof flashlight hand-held strong light searchlight,490,84.53,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,75958488,c140m280-3-,Express Puppy Dog Toilet Training Kit-Puppy Potty Pad,350,40.25,34.5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
202408,76019166,C75M155,6 Piece Stainless Steel Kitchen Knife Set Colorful Sharp Blade IB-3,170,29.33,48.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,76025175,c100m210--1-,Non-Stick Springform Cake Baking Tin Set - 3 Piece (18/20/22cm),270,46.58,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,76028759,c42m112-b19-5,Baby Shark Soft Singing Light Up Plush Toy - Blue,210,28.98,48.3,0,4,0,0,0,0,0,1,0,0,0,1,3,0,2,0,0
202408,76029009,C50M120--4,Smart Fitness EMS Mobile Gym,154,23.02,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76029062,C190M290-4.,Super 7 speed Electric Hand Mixer With Stainless Bowl,345.25,59.56,48.3,0,1,24,0,0,2,26,14,0,0,0,14,13,0,1,0,0
202408,76033188,C195M290--4,Police Car ATM Bank- Black,350,48.3,48.3,0,3,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0
202408,76048448,-c75-m155-4,Car LED Spot Light Working Light Square 27W,130,14.95,48.3,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
202408,76054302,~C130-m220-!~!@~,Sherpa Oversize Wearable Blanket Jacket - Kids - Blue - 6-12 years,270,46.58,48.3,0,11,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0
202408,76054316,c120m210/c104**,Sherpa Oversize Wearable Blanket Jacket - Kids - Black - 6-12 years,270,46.58,48.3,350.25,9,0,0,0,0,0,1,0,0,2,3,6,0,0,0,0
202408,76099404,C195M290-2,Kids Piggy Bank Armor Car Truck - Black,390,53.82,48.3,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
202408,76116606,~C34-M-104=,Spice/ Seasoning Organizer 6 Piece Set,154,26.57,48.3,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,0
202408,76117462,C220m320#4--1,Pop-Up Mobile USB DVD-RW External Drive Q-T96,450,41.4,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76120818,~C32-m102-_+`,Corkscrew Opener Winged Matt Stainless Steel Dh1506,145,25.01,48.3,0,2,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0
202408,76123703,c70m150----2,Portable Electric Rechargeable Juicer Bottle Fruit Smoothie Maker Cup - Green,155,17.83,63.25,0,4,0,0,0,0,0,0,1,0,0,1,3,0,3,1,0
202408,76151725,~!c155-245_1,Travel Organizer Cosmetic Make Up Bag - Sl29728 - Grey,285,49.16,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,76195419,c170m270-.-2,U-Shaped Full Body Pregnancy Pillow - Grey,273,37.67,34.5,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,76254064,c100-m-230-9,Portable Foldable Laptop Stand Desk for Bed & Sofa,291.67,33.54,63.25,0,2,3,0,0,0,3,3,0,0,0,3,2,0,0,0,0
202408,76285429,c170m270-.-1,Pregnancy U-Shaped Full Body Pillow - Grey,400,55.2,34.5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,76285899,C900M1140-13,7 Piece Cast Iron Dutch Oven Cookware Set - Red,1130,194.93,69,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,76295701,~C30-m100*,Collapsible Silicone Kitchen Strainers,145,25.01,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
202408,76300508,c200m300..-1,Sun X8 Max UV/LED Nail lamp 150W,450,72.45,34.5,0,6,0,0,0,0,0,0,5,0,0,5,1,0,5,0,0
202408,76303562,C75-M155*b19,Andowl Classic Multifunctional Hand Mixer - Handheld Food Mixer,204,23.46,63.25,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
202408,76303609,c40-m110-1*-1,4 Piece Multi-functional Adjustable Triangle Bed Sheet Clips,127.52,22,48.3,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
202408,76331939,c185m285-2,Rechargeable Cordless Handheld Garden Trimmer Set,397.5,64,48.3,0,2,1,0,0,0,1,2,0,0,0,2,1,0,0,0,0
202408,76334592,c140--m230-4,Oil-Based Thick Colouring Marker Pen Set-80pcs,280,32.2,34.5,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0
202408,76338463,c120m210*-*-1,Unisex Oversized Sherpa Wearable Blanket Hoodie RED,259,44.68,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
